0,124
0,172
0,31
0,497
0,486
0,338
0,443
0,211
0,301
0,88
0,484
0,457
0,107
0,379
0,217
0,186
0,481
0,391
0,66
0,412
0,485
0,274
0,133
0,167
0,120
0,4
0,371
0,154
0,80
0,29
0,386
0,329
0,73
0,8
0,244
0,128
0,192
0,171
0,182
0,95
0,92
0,181
0,127
0,75
0,83
0,409
0,387
0,231
0,297
0,90
0,233
0,252
0,14
0,141
0,260
0,403
0,89
0,93
0,407
0,308
0,478
0,229
0,180
0,21
0,340
0,153
0,482
0,54
0,490
0,168
0,161
0,164
0,374
0,435
0,360
0,132
0,38
0,169
0,148
0,283
0,286
0,337
0,454
0,424
0,489
0,325
0,209
0,334
0,228
0,433
0,234
0,395
0,369
0,138
0,496
0,468
0,55
0,414
0,61
0,102
0,473
0,65
0,63
0,174
0,376
0,213
0,258
0,415
0,336
0,430
0,287
0,99
0,405
0,467
0,463
0,150
0,137
0,367
0,130
0,259
0,43
0,162
0,188
0,358
0,406
0,85
0,1
0,16
0,158
0,45
0,199
0,368
0,77
0,216
1,188
1,60
1,360
1,38
1,118
1,62
1,115
1,48
1,255
1,495
1,385
1,264
1,173
1,367
1,266
1,412
1,124
1,192
1,397
1,422
1,381
1,76
1,232
1,234
1,186
1,200
1,453
1,145
1,144
1,321
1,229
1,107
1,16
1,339
1,123
1,405
1,98
1,45
1,28
1,147
1,362
1,285
1,243
1,443
1,366
1,277
1,150
1,64
1,176
1,368
1,487
1,263
1,419
1,225
1,197
1,356
1,193
1,183
1,292
1,309
1,477
1,411
1,152
1,78
1,242
1,171
1,132
1,326
1,484
1,91
1,486
1,163
1,128
1,307
1,157
1,432
1,340
1,15
1,358
1,328
1,72
1,42
1,329
1,324
1,435
1,262
1,382
1,236
1,212
1,332
1,478
1,35
1,275
1,141
1,162
1,224
1,380
1,456
1,8
1,287
1,274
1,330
1,248
1,370
1,488
1,161
1,442
1,2
1,454
1,434
1,26
1,459
1,211
1,421
1,302
1,121
1,396
1,126
1,155
1,6
1,295
1,316
1,409
1,447
1,414
1,251
1,342
1,310
1,300
1,9
1,223
1,143
1,103
1,473
1,30
1,337
1,351
1,322
1,149
1,194
1,492
1,284
1,308
1,498
1,90
1,140
1,364
1,222
1,318
1,444
1,59
1,378
1,303
1,206
1,116
1,449
1,383
1,375
1,233
1,133
1,450
1,389
1,399
1,387
1,482
1,108
1,210
1,187
1,305
1,288
1,327
1,169
1,77
1,22
1,298
1,170
1,82
1,270
1,489
1,218
1,390
1,276
1,497
1,336
1,73
1,249
1,3
1,433
1,122
1,53
1,201
1,499
1,12
1,440
1,267
1,102
1,46
1,254
1,461
1,352
1,279
1,49
1,58
1,460
1,11
1,19
1,306
1,47
1,117
1,215
1,245
1,268
1,74
1,283
1,338
1,388
1,57
1,289
1,418
1,10
1,458
1,164
1,431
1,37
1,425
1,111
1,86
1,311
1,472
1,355
1,239
1,21
1,41
1,202
1,241
1,406
1,29
1,413
1,430
1,24
1,445
1,429
1,165
1,83
1,391
1,209
1,400
1,95
1,323
1,175
1,261
1,357
1,160
1,462
1,81
1,465
1,286
1,341
1,84
1,110
1,438
1,56
1,260
1,207
1,50
1,312
1,180
1,408
1,265
1,20
1,252
1,85
1,178
1,246
1,134
1,174
1,333
1,221
1,240
1,114
1,427
1,314
1,238
1,66
1,363
1,247
1,4
1,196
1,480
1,493
1,17
1,125
1,490
1,195
1,403
1,191
1,139
1,313
1,31
1,376
1,299
1,353
1,228
1,294
1,455
1,5
1,101
1,18
1,235
1,135
1,214
1,471
1,416
1,457
1,54
1,79
1,474
1,92
1,348
1,384
1,43
1,13
1,146
1,159
1,410
1,253
1,343
1,97
1,451
1,68
1,417
1,273
1,293
1,334
1,347
1,172
1,423
1,237
1,467
1,230
1,470
1,374
1,361
1,231
1,104
1,494
1,407
1,369
1,278
1,204
1,179
1,94
1,420
1,439
1,208
1,67
1,198
1,167
1,156
1,89
1,87
1,151
1,272
1,0
1,80
1,464
1,398
1,226
1,55
1,112
1,32
1,127
1,315
1,415
1,148
1,181
1,373
1,44
1,437
1,189
1,331
1,496
1,244
1,39
1,185
1,426
1,350
1,346
1,70
1,317
1,281
1,301
1,250
1,138
1,349
1,441
1,113
1,142
1,325
1,291
